"X","Gender","Race","Current.Age","TDCJ.Offense","Sentenced.Years","Sentence.Date","Year.of.Sentence","Sentenced.Age"
6801,"M","B",34,"AGG ROBBERY",30,"2/10/2012",2012,23
6802,"M","H",53,"MURDER",40,"9/2/2004",2004,34
6803,"M","H",39,"AGG ROBBERY",30,"8/1/2003",2003,19
6804,"M","B",36,"MURDER",27,"10/29/2004",2004,17
6805,"M","B",32,"AGG ROBBERY",20,"8/21/2008",2008,17
6806,"M","W",41,"MURDER",45,"7/25/2003",2003,21
6807,"M","W",36,"MURDER",99,"9/29/2016",2016,29
6808,"M","H",36,"MURDER",80,"2/1/2005",2005,18
6809,"M","H",53,"MURDER",45,"5/4/2005",2005,35
6810,"F","H",48,"MURDER",80,"2/8/2005",2005,30
6811,"M","W",37,"MURDER",20,"9/3/2009",2009,23
6812,"M","H",37,"MURDER",80,"10/8/2004",2004,18
6813,"M","B",38,"MURDER",20,"11/11/2008",2008,23
6814,"F","W",33,"AGG ROBBERY",15,"2/3/2017",2017,27
6815,"M","H",37,"MURDER",99,"8/17/2011",2011,25
6816,"M","B",35,"MURDER",75,"5/3/2018",2018,30
6817,"F","W",39,"MURDER",30,"7/21/2003",2003,19
6818,"M","H",45,"MURDER",99,"2/28/2017",2017,39
6819,"M","H",35,"MURDER",30,"1/25/2012",2012,24
6820,"M","H",41,"MURDER",40,"5/14/2013",2013,31
6821,"M","B",57,"MURDER",25,"8/11/2011",2011,45
6822,"M","H",34,"AGG ROBBERY",15,"7/17/2008",2008,19
6823,"F","B",59,"MURDER",50,"6/18/2003",2003,39
6824,"M","H",36,"AGG ROBBERY",27,"4/22/2010",2010,23
6825,"M","H",32,"MURDER",99,"10/26/2009",2009,18
6826,"M","W",65,"MURDER",40,"2/5/2004",2004,46
6827,"M","B",35,"AGG ROBBERY",9,"10/5/2017",2017,29
6828,"M","B",36,"MURDER",50,"5/8/2008",2008,21
6829,"M","B",35,"AGG ROBBERY",15,"10/26/2017",2017,29
6830,"M","B",64,"MURDER",30,"7/1/2004",2004,45
6831,"M","H",32,"AGG ROBBERY",12,"6/12/2015",2015,24
6832,"M","H",44,"MURDER",55,"4/15/2004",2004,25
6833,"M","B",32,"MURDER",30,"3/13/2019",2019,28
6834,"M","B",33,"AGG ROBBERY",19,"5/16/2016",2016,26
6835,"M","B",36,"AGG ROBBERY",8,"3/19/2021",2021,34
6836,"M","W",46,"MURDER",55,"12/9/2011",2011,34
6837,"M","W",36,"AGG ROBBERY",30,"4/26/2010",2010,23
6838,"M","H",32,"AGG ROBBERY",57,"8/3/2017",2017,26
6839,"M","H",38,"MURDER",50,"3/5/2004",2004,19
6840,"F","B",38,"AGG ROBBERY",30,"2/5/2007",2007,22
6841,"M","W",53,"MURDER",99,"12/4/2014",2014,44
6842,"M","B",36,"MURDER",50,"4/18/2017",2017,30
6843,"M","H",34,"AGG ROBBERY",36,"7/28/2021",2021,32
6844,"M","B",36,"MURDER",36,"9/12/2003",2003,16
6845,"M","H",45,"MURDER",50,"4/28/2005",2005,27
6846,"M","B",37,"AGG ROBBERY",18,"5/3/2006",2006,20
6847,"M","B",37,"AGG ROBBERY",30,"2/1/2005",2005,19
6848,"M","H",33,"AGG ROBBERY",22,"8/20/2010",2010,20
6849,"M","W",38,"AGG ROBBERY",50,"5/15/2019",2019,34
6850,"F","W",73,"MURDER",99,"5/27/2005",2005,55
6851,"M","H",34,"AGG ROBBERY",5,"9/17/2021",2021,32
6852,"M","H",31,"AGG ROBBERY",40,"5/24/2013",2013,21
6853,"M","H",36,"MURDER",33,"3/19/2018",2018,31
6854,"M","W",34,"AGG ROBBERY",10,"2/9/2018",2018,29
6855,"M","H",36,"AGG ROBBERY",30,"6/14/2022",2022,35
6856,"M","H",33,"MURDER",50,"3/14/2011",2011,21
6857,"M","B",39,"MURDER",45,"9/16/2019",2019,35
6858,"M","H",39,"MURDER",45,"10/24/2005",2005,21
6859,"M","B",68,"MURDER",35,"3/26/2004",2004,49
6860,"M","H",32,"MURDER",65,"8/4/2017",2017,26
6861,"M","B",57,"MURDER",65,"8/28/2008",2008,42
6862,"M","H",43,"MURDER",30,"10/3/2008",2008,28
6863,"M","B",37,"MURDER",42,"10/8/2014",2014,28
6864,"M","H",39,"AGG ROBBERY",50,"11/16/2005",2005,21
6865,"M","B",36,"AGG ROBBERY",20,"9/27/2021",2021,34
6866,"M","W",52,"MURDER",44,"12/19/2003",2003,32
6867,"M","H",33,"MURDER",28,"1/27/2014",2014,24
6868,"M","B",30,"AGG ROBBERY",20,"1/15/2015",2015,22
6869,"M","B",34,"MURDER",30,"3/30/2017",2017,28
6870,"M","W",50,"MURDER",55,"2/29/2016",2016,43
6871,"M","H",35,"AGG ROBBERY",11,"3/1/2022",2022,34
6872,"M","H",35,"MURDER",40,"6/3/2009",2009,21
6873,"M","H",43,"MURDER",35,"9/23/2011",2011,31
6874,"M","H",33,"AGG ROBBERY",12,"6/9/2014",2014,24
6875,"M","B",36,"MURDER",40,"6/1/2005",2005,18
6876,"M","W",65,"AGG ROBBERY",17,"4/1/2021",2021,63
6878,"M","B",34,"MURDER",99,"6/18/2009",2009,20
6879,"M","H",35,"MURDER",55,"10/19/2012",2012,24
6880,"M","B",33,"AGG ROBBERY",35,"5/16/2018",2018,28
6881,"M","B",37,"MURDER",60,"9/11/2012",2012,26
6882,"M","H",52,"MURDER",25,"1/15/2004",2004,33
6883,"M","H",34,"AGG ROBBERY",30,"1/25/2013",2013,24
6884,"M","H",36,"AGG ROBBERY",13,"4/2/2013",2013,26
6885,"M","W",57,"MURDER",30,"9/22/2003",2003,37
6886,"M","H",36,"AGG ROBBERY",30,"2/28/2007",2007,20
6887,"M","B",39,"MURDER",60,"5/8/2019",2019,35
6888,"M","W",31,"MURDER",45,"2/18/2020",2020,28
6889,"M","B",44,"MURDER",30,"1/13/2005",2005,26
6890,"M","H",35,"AGG ROBBERY",13,"6/24/2013",2013,25
6891,"M","B",33,"MURDER",60,"5/15/2017",2017,27
6892,"M","H",36,"AGG ROBBERY",10,"8/27/2019",2019,32
6893,"M","W",37,"AGG ROBBERY",30,"4/13/2016",2016,30
6894,"M","W",35,"MURDER",57,"7/13/2009",2009,21
6895,"M","W",41,"MURDER",99,"6/28/2006",2006,24
6896,"M","H",35,"AGG ROBBERY",35,"9/9/2011",2011,23
6897,"M","H",34,"MURDER",25,"9/15/2009",2009,20
6898,"M","B",39,"AGG ROBBERY",18,"12/9/2014",2014,30
6899,"M","H",37,"MURDER",25,"6/6/2013",2013,27
6900,"M","H",61,"MURDER",70,"3/25/2011",2011,49
6901,"M","H",45,"MURDER",35,"7/23/2019",2019,41
6902,"M","B",63,"AGG ROBBERY",40,"8/5/2003",2003,43
6903,"M","H",47,"MURDER",19,"9/8/2022",2022,46
6904,"M","B",34,"AGG ROBBERY",18,"2/22/2019",2019,30
6905,"M","B",45,"AGG ROBBERY",50,"2/17/2005",2005,27
6906,"M","B",39,"AGG ROBBERY",18,"1/9/2006",2006,22
6907,"M","W",52,"MURDER",35,"1/11/2012",2012,41
6908,"M","B",40,"AGG ROBBERY",45,"4/15/2016",2016,33
6909,"M","B",46,"MURDER",70,"5/18/2006",2006,29
6910,"M","H",35,"AGG ROBBERY",45,"5/28/2010",2010,22
6911,"M","H",32,"MURDER",30,"8/22/2022",2022,31
6912,"M","H",36,"AGG ROBBERY",6,"9/30/2021",2021,34
6913,"M","B",35,"AGG ROBBERY",18,"10/27/2006",2006,18
6914,"M","H",37,"MURDER",25,"5/3/2013",2013,27
6915,"M","H",42,"MURDER",55,"2/23/2004",2004,23
6916,"M","H",36,"AGG ROBBERY",20,"8/23/2010",2010,23
6917,"M","B",35,"MURDER",15,"6/19/2018",2018,30
6918,"M","B",35,"AGG ROBBERY",20,"2/12/2019",2019,31
6919,"M","H",34,"AGG ROBBERY",13,"2/6/2012",2012,23
6920,"F","H",36,"AGG ROBBERY",10,"1/23/2023",2023,36
6921,"M","H",35,"AGG ROBBERY",11,"9/8/2014",2014,26
6922,"M","W",39,"MURDER",55,"2/26/2016",2016,32
6923,"M","B",34,"MURDER",30,"6/29/2021",2021,32
6924,"M","H",41,"MURDER",35,"6/15/2006",2006,24
6925,"M","H",40,"MURDER",30,"12/4/2003",2003,20
6926,"M","B",38,"AGG ROBBERY",40,"9/4/2007",2007,22
6927,"F","W",45,"AGG ROBBERY",15,"10/4/2016",2016,38
6928,"M","B",32,"MURDER",45,"7/1/2015",2015,24
6929,"M","B",33,"AGG ROBBERY",10,"9/21/2018",2018,28
6930,"M","H",31,"AGG ROBBERY",8,"1/17/2023",2023,31
6931,"F","W",41,"MURDER",25,"7/11/2014",2014,32
6932,"M","W",35,"AGG ROBBERY",75,"12/12/2017",2017,29
6933,"M","H",37,"AGG ROBBERY",6,"8/25/2021",2021,35
6934,"M","B",36,"MURDER",30,"3/30/2007",2007,20
6935,"M","B",34,"AGG ROBBERY",45,"8/28/2014",2014,25
6936,"M","H",46,"MURDER",60,"8/24/2005",2005,28
6937,"M","H",33,"MURDER",20,"6/2/2008",2008,18
6938,"M","B",35,"AGG ROBBERY",40,"2/5/2007",2007,19
6939,"M","W",35,"AGG ROBBERY",20,"9/6/2018",2018,30
6940,"M","H",32,"MURDER",25,"11/13/2014",2014,23
6941,"M","W",41,"MURDER",32,"7/9/2004",2004,22
6942,"M","H",36,"AGG ROBBERY",10,"6/13/2022",2022,35
6943,"M","B",34,"MURDER",40,"10/29/2008",2008,19
6944,"F","B",43,"MURDER",55,"6/20/2017",2017,37
6945,"M","H",37,"MURDER",27,"10/12/2004",2004,18
6946,"M","H",36,"AGG ROBBERY",10,"5/24/2018",2018,31
6947,"M","B",38,"MURDER",25,"7/5/2007",2007,22
6948,"F","W",58,"MURDER",25,"7/1/2008",2008,43
6949,"M","W",58,"MURDER",40,"2/24/2006",2006,41
6950,"M","H",34,"AGG ROBBERY",10,"3/23/2022",2022,33
6951,"M","B",31,"AGG ROBBERY",20,"11/16/2011",2011,19
6952,"M","H",36,"MURDER",25,"2/23/2012",2012,25
6953,"M","B",43,"AGG ROBBERY",45,"12/19/2003",2003,23
6954,"M","H",57,"MURDER",25,"2/7/2005",2005,39
6955,"M","B",41,"MURDER",33,"7/9/2004",2004,22
6956,"M","H",33,"MURDER",60,"8/29/2019",2019,29
6957,"M","H",34,"MURDER",35,"1/29/2018",2018,29
6958,"M","W",34,"AGG ROBBERY",55,"3/20/2019",2019,30
6959,"M","H",33,"AGG ROBBERY",45,"8/16/2011",2011,21
6960,"M","B",48,"MURDER",20,"4/28/2015",2015,40
6961,"M","H",42,"MURDER",30,"5/28/2014",2014,33
6962,"M","B",32,"AGG ROBBERY",25,"2/28/2020",2020,29
6963,"F","W",49,"MURDER",42,"3/18/2008",2008,34
6964,"M","B",32,"AGG ROBBERY",50,"8/15/2018",2018,27
6965,"M","B",35,"MURDER",50,"8/11/2008",2008,20
6966,"M","W",38,"AGG ROBBERY",25,"8/11/2016",2016,31
6967,"M","W",35,"AGG ROBBERY",27,"4/6/2010",2010,22
6968,"M","H",33,"AGG ROBBERY",25,"9/11/2014",2014,24
6969,"M","B",33,"MURDER",20,"11/11/2011",2011,21
6970,"M","W",31,"MURDER",33,"9/7/2012",2012,20
6971,"M","H",36,"AGG ROBBERY",18,"11/9/2021",2021,34
6972,"M","W",41,"MURDER",50,"1/31/2020",2020,38
6973,"M","B",38,"AGG ROBBERY",20,"4/26/2005",2005,20
6974,"M","A",39,"MURDER",25,"9/27/2019",2019,35
6975,"M","B",63,"AGG ROBBERY",20,"8/11/2006",2006,46
6976,"M","H",35,"MURDER",25,"9/12/2014",2014,26
6977,"M","H",35,"MURDER",45,"3/2/2022",2022,34
6978,"M","B",30,"MURDER",20,"7/16/2014",2014,21
6979,"M","B",34,"AGG ROBBERY",25,"6/6/2005",2005,16
6980,"M","H",57,"MURDER",25,"3/25/2019",2019,53
6981,"M","H",36,"AGG ROBBERY",7,"8/17/2021",2021,34
6982,"F","W",37,"MURDER",50,"10/26/2004",2004,18
6983,"M","H",36,"MURDER",30,"7/30/2007",2007,20
6984,"M","B",34,"AGG ROBBERY",12,"9/26/2013",2013,24
6985,"M","B",36,"MURDER",40,"12/14/2009",2009,22
6986,"M","B",35,"MURDER",20,"1/25/2008",2008,20
6987,"M","B",31,"MURDER",42,"5/4/2012",2012,20
6988,"M","H",36,"MURDER",30,"3/17/2004",2004,17
6989,"M","H",33,"AGG ROBBERY",12,"6/8/2022",2022,32
6990,"M","B",36,"AGG ROBBERY",10,"8/11/2015",2015,28
6991,"M","B",34,"AGG ROBBERY",20,"4/4/2008",2008,19
6992,"M","H",36,"AGG ROBBERY",10,"4/6/2015",2015,28
6993,"M","H",33,"MURDER",30,"5/16/2022",2022,32
6994,"M","H",37,"AGG ROBBERY",6,"8/1/2019",2019,33
6995,"M","H",50,"MURDER",20,"8/8/2011",2011,38
6996,"M","H",38,"MURDER",30,"11/10/2010",2010,25
6997,"M","H",33,"AGG ROBBERY",50,"12/9/2010",2010,20
6998,"M","B",35,"MURDER",30,"10/30/2008",2008,20
6999,"M","W",37,"MURDER",13,"10/13/2014",2014,28
7000,"M","W",36,"MURDER",45,"1/11/2016",2016,29
7001,"M","W",45,"MURDER",50,"10/20/2004",2004,26
7002,"M","B",32,"AGG ROBBERY",50,"4/25/2012",2012,21
7003,"F","W",58,"AGG ROBBERY",36,"9/24/2007",2007,42
7004,"M","H",34,"AGG ROBBERY",6,"3/13/2020",2020,31
7005,"M","H",46,"MURDER",30,"5/14/2003",2003,26
7006,"M","B",31,"MURDER",30,"11/13/2019",2019,27
7007,"M","H",34,"AGG ROBBERY",20,"9/13/2010",2010,21
7008,"M","B",35,"AGG ROBBERY",27,"8/1/2008",2008,20
7009,"M","W",37,"MURDER",20,"11/18/2022",2022,36
7010,"M","W",39,"MURDER",45,"3/11/2011",2011,27
7011,"M","H",40,"MURDER",20,"2/1/2011",2011,28
7012,"M","H",49,"MURDER",55,"11/12/2004",2004,30
7013,"M","B",36,"MURDER",35,"3/10/2010",2010,23
7014,"M","W",36,"AGG ROBBERY",20,"10/16/2007",2007,20
7015,"M","B",34,"AGG ROBBERY",25,"6/23/2009",2009,20
7016,"M","B",36,"AGG ROBBERY",25,"1/12/2007",2007,20
7017,"M","H",31,"AGG ROBBERY",5,"1/25/2022",2022,30
7018,"M","B",37,"MURDER",40,"4/19/2013",2013,27
7019,"M","B",35,"AGG ROBBERY",27.5,"4/18/2008",2008,20
7020,"M","H",35,"AGG ROBBERY",20,"11/6/2014",2014,26
7021,"M","H",41,"MURDER",50,"10/14/2004",2004,22
7022,"M","H",32,"AGG ROBBERY",30,"8/6/2013",2013,22
7023,"M","W",32,"AGG ROBBERY",12,"7/19/2017",2017,26
7024,"M","H",35,"MURDER",25,"5/16/2018",2018,30
7025,"M","H",32,"MURDER",40,"11/1/2006",2006,15
7026,"F","B",33,"MURDER",60,"9/21/2009",2009,19
7027,"M","H",33,"MURDER",25,"11/13/2008",2008,18
7028,"M","B",36,"AGG ROBBERY",23,"4/29/2021",2021,34
7029,"M","H",34,"MURDER",20,"7/3/2007",2007,18
7030,"M","W",36,"MURDER",34,"7/19/2018",2018,31
7031,"M","B",34,"AGG ROBBERY",19,"12/1/2006",2006,17
7032,"M","H",43,"MURDER",19,"5/9/2008",2008,28
7033,"M","B",33,"AGG ROBBERY",20,"10/6/2011",2011,21
7034,"M","B",32,"AGG ROBBERY",40,"11/12/2015",2015,24
7035,"M","H",30,"MURDER",40,"5/7/2013",2013,20
7036,"M","W",43,"MURDER",38,"8/24/2006",2006,26
7037,"M","W",43,"AGG ROBBERY",60,"8/5/2004",2004,24
7038,"M","H",37,"AGG ROBBERY",25,"9/22/2004",2004,18
7039,"M","H",35,"AGG ROBBERY",40,"6/15/2018",2018,30
7040,"M","B",37,"MURDER",20,"1/31/2013",2013,27
7041,"M","H",41,"MURDER",30,"3/23/2017",2017,35
7042,"M","H",31,"AGG ROBBERY",25,"10/21/2013",2013,21
7043,"M","H",32,"AGG ROBBERY",15,"10/17/2018",2018,27
7044,"M","B",40,"AGG ROBBERY",12,"3/6/2017",2017,34
7045,"M","B",68,"MURDER",45,"6/2/2003",2003,48
7046,"M","W",60,"MURDER",40,"4/4/2005",2005,42
7047,"M","H",36,"AGG ROBBERY",45,"1/18/2013",2013,26
7048,"M","W",38,"MURDER",55,"5/8/2015",2015,30
7049,"M","W",35,"AGG ROBBERY",12,"5/17/2018",2018,30
7050,"M","W",32,"AGG ROBBERY",25,"10/30/2012",2012,21
7051,"M","W",41,"AGG ROBBERY",99,"10/15/2004",2004,22
7052,"M","B",35,"MURDER",40,"9/21/2012",2012,24
7053,"M","H",51,"AGG ROBBERY",5,"10/1/2018",2018,46
7054,"M","W",32,"AGG ROBBERY",6,"4/5/2018",2018,27
7055,"M","W",34,"MURDER",40,"5/10/2006",2006,17
7056,"M","W",34,"AGG ROBBERY",12,"5/19/2020",2020,31
7057,"M","B",35,"MURDER",35,"9/12/2018",2018,30
7058,"M","W",60,"MURDER",45,"11/18/2004",2004,41
7059,"M","B",36,"MURDER",30,"3/11/2011",2011,24
7060,"M","H",38,"AGG ROBBERY",10,"12/17/2018",2018,33
7061,"M","B",50,"MURDER",45,"6/10/2003",2003,30
7062,"M","B",35,"MURDER",35,"6/16/2015",2015,27
7063,"M","B",34,"AGG ROBBERY",74,"12/14/2011",2011,22
7064,"M","B",31,"MURDER",40,"11/20/2013",2013,21
7065,"M","B",35,"MURDER",70,"5/8/2015",2015,27
7066,"M","W",38,"MURDER",40,"4/8/2021",2021,36
7067,"F","H",37,"AGG ROBBERY",35,"5/16/2012",2012,26
7068,"M","H",39,"MURDER",30,"1/9/2006",2006,22
7069,"M","B",40,"AGG ROBBERY",12,"8/16/2017",2017,34
7070,"M","H",45,"AGG ROBBERY",35,"4/1/2004",2004,26
7071,"M","H",48,"AGG ROBBERY",35,"4/1/2004",2004,29
7072,"M","B",38,"AGG ROBBERY",20,"12/1/2009",2009,24
7073,"M","H",42,"AGG ROBBERY",12,"1/10/2018",2018,37
7074,"M","H",37,"AGG ROBBERY",45,"2/19/2020",2020,34
7075,"M","B",36,"MURDER",22,"9/8/2008",2008,21
7076,"M","B",39,"MURDER",45,"9/2/2022",2022,38
7077,"M","H",34,"MURDER",33,"8/11/2011",2011,22
7078,"M","H",42,"MURDER",50,"4/16/2015",2015,34
7079,"M","B",35,"AGG ROBBERY",15,"10/14/2014",2014,26
7080,"M","B",39,"AGG ROBBERY",50,"1/27/2010",2010,26
7081,"M","W",35,"MURDER",40,"10/29/2007",2007,19
7082,"M","B",37,"AGG ROBBERY",30,"5/21/2009",2009,23
7083,"F","H",51,"MURDER",60,"11/21/2005",2005,33
7084,"M","H",38,"MURDER",28,"9/9/2011",2011,26
7085,"M","H",39,"AGG ROBBERY",15,"7/23/2018",2018,34
7086,"M","H",38,"AGG ROBBERY",30,"10/28/2013",2013,28
7087,"M","H",44,"MURDER",35,"1/31/2005",2005,26
7088,"M","H",56,"MURDER",40,"10/29/2004",2004,37
7089,"M","B",34,"MURDER",45,"4/12/2010",2010,21
7090,"M","W",68,"MURDER",18.5,"1/9/2008",2008,53
7091,"M","B",31,"AGG ROBBERY",60,"10/5/2016",2016,24
7092,"M","B",34,"MURDER",20,"9/4/2007",2007,18
7093,"M","B",37,"AGG ROBBERY",20,"9/27/2019",2019,33
7094,"M","B",35,"AGG ROBBERY",25,"4/10/2014",2014,26
7095,"M","W",33,"MURDER",25,"9/23/2019",2019,29
7096,"M","H",39,"MURDER",70,"12/14/2005",2005,21
7097,"F","B",39,"AGG ROBBERY",10,"12/3/2020",2020,36
7098,"M","B",33,"MURDER",25,"10/30/2007",2007,17
7099,"M","W",39,"AGG ROBBERY",15,"10/5/2012",2012,28
7100,"F","H",33,"AGG ROBBERY",30,"8/5/2009",2009,19
7101,"M","B",36,"AGG ROBBERY",45,"1/25/2017",2017,30
7102,"M","B",34,"MURDER",25,"10/18/2013",2013,24
7103,"M","H",32,"AGG ROBBERY",20,"9/21/2010",2010,19
7104,"F","B",44,"MURDER",25,"12/21/2009",2009,30
7105,"M","B",36,"AGG ROBBERY",14,"7/24/2017",2017,30
7106,"F","B",58,"MURDER",39,"4/30/2009",2009,44
7107,"M","B",33,"MURDER",40,"6/22/2009",2009,19
7108,"M","B",29,"AGG ROBBERY",12,"12/15/2014",2014,20
7109,"M","H",46,"MURDER",16,"8/16/2016",2016,39
7110,"M","H",34,"AGG ROBBERY",5,"5/31/2022",2022,33
7111,"M","B",35,"MURDER",25,"1/3/2012",2012,24
7112,"M","H",36,"MURDER",30,"10/12/2010",2010,23
7113,"M","B",36,"AGG ROBBERY",25,"4/15/2015",2015,28
7114,"M","B",35,"AGG ROBBERY",36,"12/3/2007",2007,19
7115,"M","B",38,"MURDER",80,"8/29/2008",2008,23
7116,"M","H",35,"MURDER",30,"1/31/2018",2018,30
7117,"M","H",34,"MURDER",30,"1/20/2016",2016,27
7118,"F","W",59,"MURDER",25,"5/6/2004",2004,40
7119,"M","W",40,"MURDER",30,"9/17/2004",2004,21
7120,"M","H",34,"MURDER",30,"7/20/2007",2007,18
7121,"M","H",31,"AGG ROBBERY",28,"8/26/2014",2014,22
7122,"M","W",40,"MURDER",75,"10/14/2004",2004,21
7123,"M","B",36,"MURDER",50,"1/20/2009",2009,22
7124,"M","W",36,"AGG ROBBERY",20,"11/10/2016",2016,29
7125,"M","H",33,"AGG ROBBERY",15,"8/6/2012",2012,22
7126,"M","W",36,"AGG ROBBERY",34,"8/22/2018",2018,31
7127,"M","H",35,"AGG ROBBERY",20,"5/5/2009",2009,21
7128,"M","H",50,"MURDER",22,"1/6/2009",2009,36
7129,"M","H",33,"MURDER",25,"11/13/2008",2008,18
7130,"M","B",44,"MURDER",50,"10/29/2004",2004,25
7131,"M","H",59,"MURDER",30,"6/3/2004",2004,40
7132,"M","H",37,"MURDER",40,"11/8/2007",2007,21
7133,"F","B",44,"MURDER",40,"5/19/2022",2022,43
7134,"M","H",36,"MURDER",25,"4/13/2006",2006,19
7135,"M","B",35,"MURDER",30,"1/17/2023",2023,35
7136,"M","W",47,"MURDER",40,"1/7/2014",2014,38
7137,"M","H",32,"AGG ROBBERY",8,"1/30/2018",2018,27
7138,"M","B",35,"MURDER",80,"5/21/2021",2021,33
7139,"M","W",34,"MURDER",20,"11/18/2010",2010,21
7140,"M","B",34,"MURDER",30,"2/24/2012",2012,23
7141,"M","B",38,"MURDER",44,"9/30/2004",2004,19
7142,"M","B",33,"MURDER",60,"7/21/2011",2011,21
7143,"M","W",52,"AGG ROBBERY",40,"8/29/2003",2003,32
7144,"M","W",39,"MURDER",40,"9/12/2007",2007,23
7145,"M","W",34,"AGG ROBBERY",10,"1/25/2022",2022,33
7146,"M","H",35,"AGG ROBBERY",17,"2/28/2017",2017,29
7147,"M","B",34,"MURDER",18,"5/2/2017",2017,28
7148,"M","H",32,"MURDER",35,"10/30/2007",2007,16
7149,"F","B",38,"MURDER",15,"10/25/2010",2010,25
7150,"M","B",36,"AGG ROBBERY",25,"1/27/2006",2006,19
7151,"M","H",36,"MURDER",15,"8/11/2004",2004,17
7152,"M","W",48,"MURDER",20,"9/10/2008",2008,33
7153,"M","H",35,"MURDER",99,"9/12/2007",2007,19
7154,"M","B",38,"AGG ROBBERY",20,"12/9/2005",2005,20
7155,"M","H",40,"MURDER",35,"12/6/2004",2004,21
7156,"M","H",36,"AGG ROBBERY",40,"4/5/2007",2007,20
7157,"M","B",34,"AGG ROBBERY",20,"10/23/2006",2006,17
7158,"M","H",39,"MURDER",30,"10/1/2009",2009,25
7159,"M","H",31,"AGG ROBBERY",22,"3/30/2017",2017,25
7160,"M","H",35,"MURDER",25,"10/21/2008",2008,20
7161,"M","H",38,"AGG ROBBERY",60,"7/29/2004",2004,19
7162,"M","W",38,"AGG ROBBERY",17,"4/28/2011",2011,26
7163,"M","B",33,"MURDER",18,"3/1/2010",2010,20
7164,"F","B",34,"MURDER",25,"1/25/2010",2010,21
7165,"M","H",35,"AGG ROBBERY",15,"4/4/2017",2017,29
7166,"M","H",38,"AGG ROBBERY",40,"1/11/2019",2019,34
7167,"F","H",60,"MURDER",30,"10/18/2004",2004,41
7168,"M","B",36,"AGG ROBBERY",45,"8/1/2019",2019,32
7169,"M","B",34,"AGG ROBBERY",30,"8/28/2013",2013,24
7170,"M","B",35,"AGG ROBBERY",35,"11/4/2011",2011,23
7171,"M","B",37,"AGG ROBBERY",25,"5/14/2010",2010,24
7172,"M","H",37,"AGG ROBBERY",10,"5/28/2014",2014,28
7173,"M","H",41,"MURDER",15,"10/22/2013",2013,31
7174,"M","B",30,"AGG ROBBERY",10,"5/20/2019",2019,26
7175,"M","B",68,"MURDER",20,"4/11/2018",2018,63
7176,"M","W",55,"MURDER",30,"10/8/2004",2004,36
7177,"M","H",36,"AGG ROBBERY",25,"4/17/2013",2013,26
7178,"M","B",31,"MURDER",30,"9/6/2011",2011,19
7179,"M","W",31,"MURDER",60,"6/30/2017",2017,25
7180,"M","H",32,"AGG ROBBERY",35,"3/1/2019",2019,28
7181,"M","H",30,"AGG ROBBERY",25,"9/26/2022",2022,29
7182,"M","B",37,"AGG ROBBERY",15,"8/20/2012",2012,26
7183,"M","B",34,"AGG ROBBERY",20,"9/26/2017",2017,28
7184,"F","B",40,"MURDER",34,"10/23/2007",2007,24
7185,"M","H",34,"MURDER",50,"2/11/2011",2011,22
7186,"M","H",36,"MURDER",99,"7/16/2010",2010,23
7187,"M","B",37,"AGG ROBBERY",45,"9/27/2006",2006,20
7188,"M","H",32,"MURDER",27,"9/15/2017",2017,26
7189,"M","B",34,"MURDER",20,"5/26/2021",2021,32
7190,"M","H",32,"AGG ROBBERY",15,"2/24/2017",2017,26
7191,"M","B",32,"AGG ROBBERY",25,"8/16/2017",2017,26
7192,"M","W",47,"MURDER",40,"11/15/2016",2016,40
7193,"M","H",31,"AGG ROBBERY",50,"11/22/2011",2011,19
7194,"M","H",37,"MURDER",50,"4/16/2015",2015,29
7195,"M","W",33,"AGG ROBBERY",10,"6/6/2022",2022,32
7196,"M","B",35,"MURDER",25,"7/17/2008",2008,20
7197,"M","W",38,"MURDER",17,"4/9/2007",2007,22
7198,"M","B",37,"MURDER",22,"1/24/2023",2023,37
7199,"M","H",41,"MURDER",45,"9/6/2005",2005,23
7200,"F","W",41,"MURDER",25,"1/17/2006",2006,24
7201,"M","H",36,"MURDER",80,"9/28/2004",2004,17
7202,"M","W",40,"MURDER",45,"1/23/2006",2006,23
7204,"M","H",32,"AGG ROBBERY",14,"9/28/2016",2016,25
7205,"M","H",34,"MURDER",30,"10/16/2008",2008,19
7206,"M","H",36,"MURDER",20,"11/30/2017",2017,30
7207,"M","W",45,"MURDER",50,"7/14/2006",2006,28
7208,"M","H",37,"AGG ROBBERY",12,"6/17/2020",2020,34
7209,"M","H",33,"AGG ROBBERY",6,"6/14/2021",2021,31
7210,"M","H",33,"MURDER",29,"11/16/2015",2015,25
7211,"F","W",45,"MURDER",15,"2/27/2019",2019,41
7212,"M","B",32,"AGG ROBBERY",18,"1/24/2017",2017,26
7213,"M","H",38,"MURDER",13,"2/9/2016",2016,31
7214,"M","B",38,"AGG ROBBERY",60,"1/25/2017",2017,32
7215,"M","H",34,"AGG ROBBERY",15,"4/24/2012",2012,23
7216,"M","H",31,"AGG ROBBERY",30,"7/14/2009",2009,17
7217,"F","H",32,"MURDER",30,"11/19/2009",2009,18
7218,"M","H",39,"MURDER",14,"12/4/2014",2014,30
7219,"F","H",36,"MURDER",40,"10/20/2016",2016,29
7220,"M","H",42,"AGG ROBBERY",20,"6/29/2005",2005,24
7221,"M","B",40,"MURDER",20,"4/27/2011",2011,28
